suite,seed,method,budget,trials,lanes,decor_bits,library,noise_mode,noise_rate,prior_mode,decor_setting,success_rate,mean_regret,posterior_contact_entropy,posterior_full_entropy,contact_probes,decor_probes
decor_scaling,6,dense_entropy,6,24,12,16,mixed,none,0.0,uniform,16,0.4166666666666667,0.5833333333333334,1.5849625007211552,1.5849625007211552,2.0,4.0
decor_scaling,6,dense_entropy,8,24,12,16,mixed,none,0.0,uniform,16,1.0,0.0,0.0,0.0,4.0,4.0
decor_scaling,6,dense_contact_only,2,24,12,16,mixed,none,0.0,uniform,16,0.375,0.625,1.5849625007211552,17.58496250072115,2.0,0.0
decor_scaling,6,dense_contact_only,4,24,12,16,mixed,none,0.0,uniform,16,1.0,0.0,0.0,16.0,4.0,0.0
decor_scaling,6,dense_contact_only,6,24,12,16,mixed,none,0.0,uniform,16,1.0,0.0,0.0,16.0,6.0,0.0
decor_scaling,6,dense_contact_only,8,24,12,16,mixed,none,0.0,uniform,16,1.0,0.0,0.0,16.0,8.0,0.0
decor_scaling,6,critical_cell_entropy,2,24,12,16,mixed,none,0.0,uniform,16,0.2916666666666667,0.7083333333333334,2.6298597417858285,18.629859741785832,2.0,0.0
decor_scaling,6,critical_cell_entropy,4,24,12,16,mixed,none,0.0,uniform,16,0.4166666666666667,0.5833333333333334,1.875,17.875,4.0,0.0
decor_scaling,6,critical_cell_entropy,6,24,12,16,mixed,none,0.0,uniform,16,0.4583333333333333,0.5416666666666666,1.4001880212239592,17.400188021223958,6.0,0.0
decor_scaling,6,critical_cell_entropy,8,24,12,16,mixed,none,0.0,uniform,16,0.7083333333333334,0.2916666666666667,0.75,16.75,8.0,0.0
decor_scaling,6,contact_equivalence,2,24,12,16,mixed,none,0.0,uniform,16,0.375,0.625,1.5849625007211552,17.58496250072115,2.0,0.0
decor_scaling,6,contact_equivalence,4,24,12,16,mixed,none,0.0,uniform,16,1.0,0.0,0.0,16.0,4.0,0.0
decor_scaling,6,contact_equivalence,6,24,12,16,mixed,none,0.0,uniform,16,1.0,0.0,0.0,16.0,6.0,0.0
decor_scaling,6,contact_equivalence,8,24,12,16,mixed,none,0.0,uniform,16,1.0,0.0,0.0,16.0,8.0,0.0
decor_scaling,6,hybrid_50,2,24,12,16,mixed,none,0.0,uniform,16,0.20833333333333334,0.7916666666666666,3.5849625007211565,11.58496250072116,0.0,2.0
decor_scaling,6,hybrid_50,4,24,12,16,mixed,none,0.0,uniform,16,0.08333333333333333,0.9166666666666666,3.5849625007211565,3.5849625007211565,0.0,4.0
decor_scaling,6,hybrid_50,6,24,12,16,mixed,none,0.0,uniform,16,0.2916666666666667,0.7083333333333334,1.5849625007211552,1.5849625007211552,2.0,4.0
decor_scaling,6,hybrid_50,8,24,12,16,mixed,none,0.0,uniform,16,1.0,0.0,0.0,0.0,4.0,4.0
decor_scaling,6,expected_regret,2,24,12,16,mixed,none,0.0,uniform,16,0.25,0.75,1.625,17.625,2.0,0.0
decor_scaling,6,expected_regret,4,24,12,16,mixed,none,0.0,uniform,16,0.8333333333333334,0.16666666666666666,0.2916666666666667,16.291666666666668,4.0,0.0
decor_scaling,6,expected_regret,6,24,12,16,mixed,none,0.0,uniform,16,1.0,0.0,0.0,16.0,6.0,0.0
decor_scaling,6,expected_regret,8,24,12,16,mixed,none,0.0,uniform,16,1.0,0.0,0.0,16.0,8.0,0.0
decor_scaling,7,dense_entropy,2,24,12,16,mixed,none,0.0,uniform,16,0.16666666666666666,0.8333333333333334,3.5849625007211565,11.58496250072116,0.0,2.0
decor_scaling,7,dense_entropy,4,24,12,16,mixed,none,0.0,uniform,16,0.08333333333333333,0.9166666666666666,3.5849625007211565,3.5849625007211565,0.0,4.0
decor_scaling,7,dense_entropy,6,24,12,16,mixed,none,0.0,uniform,16,0.16666666666666666,0.8333333333333334,1.5849625007211552,1.5849625007211552,2.0,4.0
decor_scaling,7,dense_entropy,8,24,12,16,mixed,none,0.0,uniform,16,1.0,0.0,0.0,0.0,4.0,4.0
decor_scaling,7,dense_contact_only,2,24,12,16,mixed,none,0.0,uniform,16,0.4166666666666667,0.5833333333333334,1.5849625007211552,17.58496250072115,2.0,0.0
decor_scaling,7,dense_contact_only,4,24,12,16,mixed,none,0.0,uniform,16,1.0,0.0,0.0,16.0,4.0,0.0
decor_scaling,7,dense_contact_only,6,24,12,16,mixed,none,0.0,uniform,16,1.0,0.0,0.0,16.0,6.0,0.0
decor_scaling,7,dense_contact_only,8,24,12,16,mixed,none,0.0,uniform,16,1.0,0.0,0.0,16.0,8.0,0.0
decor_scaling,7,critical_cell_entropy,2,24,12,16,mixed,none,0.0,uniform,16,0.25,0.75,2.9066870830264424,18.906687083026444,2.0,0.0
decor_scaling,7,critical_cell_entropy,4,24,12,16,mixed,none,0.0,uniform,16,0.4583333333333333,0.5416666666666666,1.875,17.875,4.0,0.0
decor_scaling,7,critical_cell_entropy,6,24,12,16,mixed,none,0.0,uniform,16,0.7083333333333334,0.2916666666666667,0.861654166907052,16.861654166907048,6.0,0.0
decor_scaling,7,critical_cell_entropy,8,24,12,16,mixed,none,0.0,uniform,16,0.9166666666666666,0.08333333333333333,0.16666666666666666,16.166666666666668,8.0,0.0
decor_scaling,7,contact_equivalence,2,24,12,16,mixed,none,0.0,uniform,16,0.125,0.875,1.5849625007211552,17.58496250072115,2.0,0.0
decor_scaling,7,contact_equivalence,4,24,12,16,mixed,none,0.0,uniform,16,1.0,0.0,0.0,16.0,4.0,0.0
decor_scaling,7,contact_equivalence,6,24,12,16,mixed,none,0.0,uniform,16,1.0,0.0,0.0,16.0,6.0,0.0
decor_scaling,7,contact_equivalence,8,24,12,16,mixed,none,0.0,uniform,16,1.0,0.0,0.0,16.0,8.0,0.0
decor_scaling,7,hybrid_50,2,24,12,16,mixed,none,0.0,uniform,16,0.125,0.875,3.5849625007211565,11.58496250072116,0.0,2.0
decor_scaling,7,hybrid_50,4,24,12,16,mixed,none,0.0,uniform,16,0.041666666666666664,0.9583333333333334,3.5849625007211565,3.5849625007211565,0.0,4.0
decor_scaling,7,hybrid_50,6,24,12,16,mixed,none,0.0,uniform,16,0.4166666666666667,0.5833333333333334,1.5849625007211552,1.5849625007211552,2.0,4.0
decor_scaling,7,hybrid_50,8,24,12,16,mixed,none,0.0,uniform,16,1.0,0.0,0.0,0.0,4.0,4.0
decor_scaling,7,expected_regret,2,24,12,16,mixed,none,0.0,uniform,16,0.3333333333333333,0.6666666666666666,1.625,17.625,2.0,0.0
decor_scaling,7,expected_regret,4,24,12,16,mixed,none,0.0,uniform,16,0.9166666666666666,0.08333333333333333,0.25,16.25,4.0,0.0
decor_scaling,7,expected_regret,6,24,12,16,mixed,none,0.0,uniform,16,1.0,0.0,0.0,16.0,6.0,0.0
decor_scaling,7,expected_regret,8,24,12,16,mixed,none,0.0,uniform,16,1.0,0.0,0.0,16.0,8.0,0.0
decor_scaling,8,dense_entropy,2,24,12,16,mixed,none,0.0,uniform,16,0.08333333333333333,0.9166666666666666,3.5849625007211565,11.58496250072116,0.0,2.0
decor_scaling,8,dense_entropy,4,24,12,16,mixed,none,0.0,uniform,16,0.125,0.875,3.5849625007211565,3.5849625007211565,0.0,4.0
decor_scaling,8,dense_entropy,6,24,12,16,mixed,none,0.0,uniform,16,0.2916666666666667,0.7083333333333334,1.5849625007211552,1.5849625007211552,2.0,4.0
decor_scaling,8,dense_entropy,8,24,12,16,mixed,none,0.0,uniform,16,1.0,0.0,0.0,0.0,4.0,4.0
decor_scaling,8,dense_contact_only,2,24,12,16,mixed,none,0.0,uniform,16,0.20833333333333334,0.7916666666666666,1.5849625007211552,17.58496250072115,2.0,0.0
decor_scaling,8,dense_contact_only,4,24,12,16,mixed,none,0.0,uniform,16,1.0,0.0,0.0,16.0,4.0,0.0
decor_scaling,8,dense_contact_only,6,24,12,16,mixed,none,0.0,uniform,16,1.0,0.0,0.0,16.0,6.0,0.0
decor_scaling,8,dense_contact_only,8,24,12,16,mixed,none,0.0,uniform,16,1.0,0.0,0.0,16.0,8.0,0.0
decor_scaling,8,critical_cell_entropy,2,24,12,16,mixed,none,0.0,uniform,16,0.20833333333333334,0.7916666666666666,3.0451007536467496,19.045100753646754,2.0,0.0
decor_scaling,8,critical_cell_entropy,4,24,12,16,mixed,none,0.0,uniform,16,0.2916666666666667,0.7083333333333334,2.375,18.375,4.0,0.0
decor_scaling,8,critical_cell_entropy,6,24,12,16,mixed,none,0.0,uniform,16,0.5,0.5,1.5078947920873407,17.50789479208734,6.0,0.0
decor_scaling,8,critical_cell_entropy,8,24,12,16,mixed,none,0.0,uniform,16,0.5833333333333334,0.4166666666666667,0.9166666666666666,16.916666666666668,8.0,0.0
decor_scaling,8,contact_equivalence,2,24,12,16,mixed,none,0.0,uniform,16,0.3333333333333333,0.6666666666666666,1.5849625007211552,17.58496250072115,2.0,0.0
decor_scaling,8,contact_equivalence,4,24,12,16,mixed,none,0.0,uniform,16,1.0,0.0,0.0,16.0,4.0,0.0
decor_scaling,8,contact_equivalence,6,24,12,16,mixed,none,0.0,uniform,16,1.0,0.0,0.0,16.0,6.0,0.0
decor_scaling,8,contact_equivalence,8,24,12,16,mixed,none,0.0,uniform,16,1.0,0.0,0.0,16.0,8.0,0.0
decor_scaling,8,hybrid_50,2,24,12,16,mixed,none,0.0,uniform,16,0.16666666666666666,0.8333333333333334,3.5849625007211565,11.58496250072116,0.0,2.0
decor_scaling,8,hybrid_50,4,24,12,16,mixed,none,0.0,uniform,16,0.125,0.875,3.5849625007211565,3.5849625007211565,0.0,4.0
decor_scaling,8,hybrid_50,6,24,12,16,mixed,none,0.0,uniform,16,0.4166666666666667,0.5833333333333334,1.5849625007211552,1.5849625007211552,2.0,4.0
decor_scaling,8,hybrid_50,8,24,12,16,mixed,none,0.0,uniform,16,1.0,0.0,0.0,0.0,4.0,4.0
decor_scaling,8,expected_regret,2,24,12,16,mixed,none,0.0,uniform,16,0.375,0.625,1.75,17.75,2.0,0.0
decor_scaling,8,expected_regret,4,24,12,16,mixed,none,0.0,uniform,16,0.9166666666666666,0.08333333333333333,0.25,16.25,4.0,0.0
decor_scaling,8,expected_regret,6,24,12,16,mixed,none,0.0,uniform,16,1.0,0.0,0.0,16.0,6.0,0.0
decor_scaling,8,expected_regret,8,24,12,16,mixed,none,0.0,uniform,16,1.0,0.0,0.0,16.0,8.0,0.0
decor_scaling,9,dense_entropy,2,24,12,16,mixed,none,0.0,uniform,16,0.041666666666666664,0.9583333333333334,3.5849625007211565,11.58496250072116,0.0,2.0
decor_scaling,9,dense_entropy,4,24,12,16,mixed,none,0.0,uniform,16,0.041666666666666664,0.9583333333333334,3.5849625007211565,3.5849625007211565,0.0,4.0
decor_scaling,9,dense_entropy,6,24,12,16,mixed,none,0.0,uniform,16,0.3333333333333333,0.6666666666666666,1.5849625007211552,1.5849625007211552,2.0,4.0
decor_scaling,9,dense_entropy,8,24,12,16,mixed,none,0.0,uniform,16,1.0,0.0,0.0,0.0,4.0,4.0
decor_scaling,9,dense_contact_only,2,24,12,16,mixed,none,0.0,uniform,16,0.4583333333333333,0.5416666666666666,1.5849625007211552,17.58496250072115,2.0,0.0
decor_scaling,9,dense_contact_only,4,24,12,16,mixed,none,0.0,uniform,16,1.0,0.0,0.0,16.0,4.0,0.0
decor_scaling,9,dense_contact_only,6,24,12,16,mixed,none,0.0,uniform,16,1.0,0.0,0.0,16.0,6.0,0.0
decor_scaling,9,dense_contact_only,8,24,12,16,mixed,none,0.0,uniform,16,1.0,0.0,0.0,16.0,8.0,0.0
decor_scaling,9,critical_cell_entropy,2,24,12,16,mixed,none,0.0,uniform,16,0.20833333333333334,0.7916666666666666,2.7682734124061352,18.768273412406142,2.0,0.0
decor_scaling,9,critical_cell_entropy,4,24,12,16,mixed,none,0.0,uniform,16,0.4583333333333333,0.5416666666666666,1.875,17.875,4.0,0.0
decor_scaling,9,critical_cell_entropy,6,24,12,16,mixed,none,0.0,uniform,16,0.625,0.375,1.077067708633815,17.07706770863381,6.0,0.0
decor_scaling,9,critical_cell_entropy,8,24,12,16,mixed,none,0.0,uniform,16,0.75,0.25,0.5,16.5,8.0,0.0
decor_scaling,9,contact_equivalence,2,24,12,16,mixed,none,0.0,uniform,16,0.4583333333333333,0.5416666666666666,1.5849625007211552,17.58496250072115,2.0,0.0
decor_scaling,9,contact_equivalence,4,24,12,16,mixed,none,0.0,uniform,16,1.0,0.0,0.0,16.0,4.0,0.0
decor_scaling,9,contact_equivalence,6,24,12,16,mixed,none,0.0,uniform,16,1.0,0.0,0.0,16.0,6.0,0.0
decor_scaling,9,contact_equivalence,8,24,12,16,mixed,none,0.0,uniform,16,1.0,0.0,0.0,16.0,8.0,0.0
decor_scaling,9,hybrid_50,2,24,12,16,mixed,none,0.0,uniform,16,0.125,0.875,3.5849625007211565,11.58496250072116,0.0,2.0
decor_scaling,9,hybrid_50,4,24,12,16,mixed,none,0.0,uniform,16,0.08333333333333333,0.9166666666666666,3.5849625007211565,3.5849625007211565,0.0,4.0
decor_scaling,9,hybrid_50,6,24,12,16,mixed,none,0.0,uniform,16,0.20833333333333334,0.7916666666666666,1.5849625007211552,1.5849625007211552,2.0,4.0
decor_scaling,9,hybrid_50,8,24,12,16,mixed,none,0.0,uniform,16,1.0,0.0,0.0,0.0,4.0,4.0
decor_scaling,9,expected_regret,2,24,12,16,mixed,none,0.0,uniform,16,0.375,0.625,1.75,17.75,2.0,0.0
decor_scaling,9,expected_regret,4,24,12,16,mixed,none,0.0,uniform,16,0.7083333333333334,0.2916666666666667,0.4583333333333333,16.458333333333332,4.0,0.0
decor_scaling,9,expected_regret,6,24,12,16,mixed,none,0.0,uniform,16,1.0,0.0,0.0,16.0,6.0,0.0
decor_scaling,9,expected_regret,8,24,12,16,mixed,none,0.0,uniform,16,1.0,0.0,0.0,16.0,8.0,0.0
decor_scaling,0,dense_entropy,2,24,12,64,mixed,none,0.0,uniform,64,0.125,0.875,3.5849625007211565,59.58496250072114,0.0,2.0
decor_scaling,0,dense_entropy,4,24,12,64,mixed,none,0.0,uniform,64,0.041666666666666664,0.9583333333333334,3.5849625007211565,51.584962500721154,0.0,4.0
decor_scaling,0,dense_entropy,6,24,12,64,mixed,none,0.0,uniform,64,0.125,0.875,3.5849625007211565,43.58496250072116,0.0,6.0
decor_scaling,0,dense_entropy,8,24,12,64,mixed,none,0.0,uniform,64,0.041666666666666664,0.9583333333333334,3.5849625007211565,35.58496250072116,0.0,8.0
decor_scaling,0,dense_contact_only,2,24,12,64,mixed,none,0.0,uniform,64,0.25,0.75,1.5849625007211552,65.58496250072115,2.0,0.0
decor_scaling,0,dense_contact_only,4,24,12,64,mixed,none,0.0,uniform,64,1.0,0.0,0.0,64.0,4.0,0.0
decor_scaling,0,dense_contact_only,6,24,12,64,mixed,none,0.0,uniform,64,1.0,0.0,0.0,64.0,6.0,0.0
decor_scaling,0,dense_contact_only,8,24,12,64,mixed,none,0.0,uniform,64,1.0,0.0,0.0,64.0,8.0,0.0
decor_scaling,0,critical_cell_entropy,2,24,12,64,mixed,none,0.0,uniform,64,0.20833333333333334,0.7916666666666666,3.0451007536467496,67.04510075364679,2.0,0.0
decor_scaling,0,critical_cell_entropy,4,24,12,64,mixed,none,0.0,uniform,64,0.20833333333333334,0.7916666666666666,2.5,66.5,4.0,0.0
decor_scaling,0,critical_cell_entropy,6,24,12,64,mixed,none,0.0,uniform,64,0.4166666666666667,0.5833333333333334,1.615601562950722,65.61560156295072,6.0,0.0
decor_scaling,0,critical_cell_entropy,8,24,12,64,mixed,none,0.0,uniform,64,0.7916666666666666,0.20833333333333334,0.5,64.5,8.0,0.0
decor_scaling,0,contact_equivalence,2,24,12,64,mixed,none,0.0,uniform,64,0.25,0.75,1.5849625007211552,65.58496250072115,2.0,0.0
decor_scaling,0,contact_equivalence,4,24,12,64,mixed,none,0.0,uniform,64,1.0,0.0,0.0,64.0,4.0,0.0
decor_scaling,0,contact_equivalence,6,24,12,64,mixed,none,0.0,uniform,64,1.0,0.0,0.0,64.0,6.0,0.0
decor_scaling,0,contact_equivalence,8,24,12,64,mixed,none,0.0,uniform,64,1.0,0.0,0.0,64.0,8.0,0.0
decor_scaling,0,hybrid_50,2,24,12,64,mixed,none,0.0,uniform,64,0.16666666666666666,0.8333333333333334,3.5849625007211565,59.58496250072114,0.0,2.0
decor_scaling,0,hybrid_50,4,24,12,64,mixed,none,0.0,uniform,64,0.08333333333333333,0.9166666666666666,3.5849625007211565,51.584962500721154,0.0,4.0
decor_scaling,0,hybrid_50,6,24,12,64,mixed,none,0.0,uniform,64,0.08333333333333333,0.9166666666666666,3.5849625007211565,43.58496250072116,0.0,6.0
decor_scaling,0,hybrid_50,8,24,12,64,mixed,none,0.0,uniform,64,0.16666666666666666,0.8333333333333334,3.5849625007211565,35.58496250072116,0.0,8.0
decor_scaling,0,expected_regret,2,24,12,64,mixed,none,0.0,uniform,64,0.25,0.75,1.6666666666666667,65.66666666666667,2.0,0.0
decor_scaling,0,expected_regret,4,24,12,64,mixed,none,0.0,uniform,64,0.9166666666666666,0.08333333333333333,0.3333333333333333,64.33333333333333,4.0,0.0
decor_scaling,0,expected_regret,6,24,12,64,mixed,none,0.0,uniform,64,1.0,0.0,0.0,64.0,6.0,0.0
decor_scaling,0,expected_regret,8,24,12,64,mixed,none,0.0,uniform,64,1.0,0.0,0.0,64.0,8.0,0.0
decor_scaling,1,dense_entropy,2,24,12,64,mixed,none,0.0,uniform,64,0.041666666666666664,0.9583333333333334,3.5849625007211565,59.58496250072114,0.0,2.0
decor_scaling,1,dense_entropy,4,24,12,64,mixed,none,0.0,uniform,64,0.041666666666666664,0.9583333333333334,3.5849625007211565,51.584962500721154,0.0,4.0
decor_scaling,1,dense_entropy,6,24,12,64,mixed,none,0.0,uniform,64,0.08333333333333333,0.9166666666666666,3.5849625007211565,43.58496250072116,0.0,6.0
decor_scaling,1,dense_entropy,8,24,12,64,mixed,none,0.0,uniform,64,0.08333333333333333,0.9166666666666666,3.5849625007211565,35.58496250072116,0.0,8.0
decor_scaling,1,dense_contact_only,2,24,12,64,mixed,none,0.0,uniform,64,0.375,0.625,1.5849625007211552,65.58496250072115,2.0,0.0
decor_scaling,1,dense_contact_only,4,24,12,64,mixed,none,0.0,uniform,64,1.0,0.0,0.0,64.0,4.0,0.0
decor_scaling,1,dense_contact_only,6,24,12,64,mixed,none,0.0,uniform,64,1.0,0.0,0.0,64.0,6.0,0.0
decor_scaling,1,dense_contact_only,8,24,12,64,mixed,none,0.0,uniform,64,1.0,0.0,0.0,64.0,8.0,0.0
decor_scaling,1,critical_cell_entropy,2,24,12,64,mixed,none,0.0,uniform,64,0.2916666666666667,0.7083333333333334,2.4914460711655217,66.49144607116556,2.0,0.0
decor_scaling,1,critical_cell_entropy,4,24,12,64,mixed,none,0.0,uniform,64,0.2916666666666667,0.7083333333333334,2.125,66.125,4.0,0.0
decor_scaling,1,critical_cell_entropy,6,24,12,64,mixed,none,0.0,uniform,64,0.4583333333333333,0.5416666666666666,1.5078947920873407,65.50789479208733,6.0,0.0
decor_scaling,1,critical_cell_entropy,8,24,12,64,mixed,none,0.0,uniform,64,0.6666666666666666,0.3333333333333333,0.75,64.75,8.0,0.0
decor_scaling,1,contact_equivalence,2,24,12,64,mixed,none,0.0,uniform,64,0.4166666666666667,0.5833333333333334,1.5849625007211552,65.58496250072115,2.0,0.0
decor_scaling,1,contact_equivalence,4,24,12,64,mixed,none,0.0,uniform,64,1.0,0.0,0.0,64.0,4.0,0.0
decor_scaling,1,contact_equivalence,6,24,12,64,mixed,none,0.0,uniform,64,1.0,0.0,0.0,64.0,6.0,0.0
decor_scaling,1,contact_equivalence,8,24,12,64,mixed,none,0.0,uniform,64,1.0,0.0,0.0,64.0,8.0,0.0
decor_scaling,1,hybrid_50,2,24,12,64,mixed,none,0.0,uniform,64,0.041666666666666664,0.9583333333333334,3.5849625007211565,59.58496250072114,0.0,2.0
decor_scaling,1,hybrid_50,4,24,12,64,mixed,none,0.0,uniform,64,0.041666666666666664,0.9583333333333334,3.5849625007211565,51.584962500721154,0.0,4.0
decor_scaling,1,hybrid_50,6,24,12,64,mixed,none,0.0,uniform,64,0.0,1.0,3.5849625007211565,43.58496250072116,0.0,6.0
decor_scaling,1,hybrid_50,8,24,12,64,mixed,none,0.0,uniform,64,0.041666666666666664,0.9583333333333334,3.5849625007211565,35.58496250072116,0.0,8.0
decor_scaling,1,expected_regret,2,24,12,64,mixed,none,0.0,uniform,64,0.20833333333333334,0.7916666666666666,1.6666666666666667,65.66666666666667,2.0,0.0
decor_scaling,1,expected_regret,4,24,12,64,mixed,none,0.0,uniform,64,0.7083333333333334,0.2916666666666667,0.375,64.375,4.0,0.0
decor_scaling,1,expected_regret,6,24,12,64,mixed,none,0.0,uniform,64,1.0,0.0,0.0,64.0,6.0,0.0
decor_scaling,1,expected_regret,8,24,12,64,mixed,none,0.0,uniform,64,1.0,0.0,0.0,64.0,8.0,0.0
decor_scaling,2,dense_entropy,2,24,12,64,mixed,none,0.0,uniform,64,0.0,1.0,3.5849625007211565,59.58496250072114,0.0,2.0
decor_scaling,2,dense_entropy,4,24,12,64,mixed,none,0.0,uniform,64,0.041666666666666664,0.9583333333333334,3.5849625007211565,51.584962500721154,0.0,4.0
decor_scaling,2,dense_entropy,6,24,12,64,mixed,none,0.0,uniform,64,0.125,0.875,3.5849625007211565,43.58496250072116,0.0,6.0
decor_scaling,2,dense_entropy,8,24,12,64,mixed,none,0.0,uniform,64,0.041666666666666664,0.9583333333333334,3.5849625007211565,35.58496250072116,0.0,8.0
decor_scaling,2,dense_contact_only,2,24,12,64,mixed,none,0.0,uniform,64,0.25,0.75,1.5849625007211552,65.58496250072115,2.0,0.0
decor_scaling,2,dense_contact_only,4,24,12,64,mixed,none,0.0,uniform,64,1.0,0.0,0.0,64.0,4.0,0.0
decor_scaling,2,dense_contact_only,6,24,12,64,mixed,none,0.0,uniform,64,1.0,0.0,0.0,64.0,6.0,0.0
decor_scaling,2,dense_contact_only,8,24,12,64,mixed,none,0.0,uniform,64,1.0,0.0,0.0,64.0,8.0,0.0
decor_scaling,2,critical_cell_entropy,2,24,12,64,mixed,none,0.0,uniform,64,0.20833333333333334,0.7916666666666666,2.7682734124061352,66.76827341240617,2.0,0.0
decor_scaling,2,critical_cell_entropy,4,24,12,64,mixed,none,0.0,uniform,64,0.5,0.5,2.0,66.0,4.0,0.0
decor_scaling,2,critical_cell_entropy,6,24,12,64,mixed,none,0.0,uniform,64,0.5833333333333334,0.4166666666666667,1.4001880212239592,65.40018802122395,6.0,0.0
decor_scaling,2,critical_cell_entropy,8,24,12,64,mixed,none,0.0,uniform,64,0.7083333333333334,0.2916666666666667,0.9166666666666666,64.91666666666667,8.0,0.0
decor_scaling,2,contact_equivalence,2,24,12,64,mixed,none,0.0,uniform,64,0.2916666666666667,0.7083333333333334,1.5849625007211552,65.58496250072115,2.0,0.0
decor_scaling,2,contact_equivalence,4,24,12,64,mixed,none,0.0,uniform,64,1.0,0.0,0.0,64.0,4.0,0.0
decor_scaling,2,contact_equivalence,6,24,12,64,mixed,none,0.0,uniform,64,1.0,0.0,0.0,64.0,6.0,0.0
decor_scaling,2,contact_equivalence,8,24,12,64,mixed,none,0.0,uniform,64,1.0,0.0,0.0,64.0,8.0,0.0
decor_scaling,2,hybrid_50,2,24,12,64,mixed,none,0.0,uniform,64,0.0,1.0,3.5849625007211565,59.58496250072114,0.0,2.0
decor_scaling,2,hybrid_50,4,24,12,64,mixed,none,0.0,uniform,64,0.08333333333333333,0.9166666666666666,3.5849625007211565,51.584962500721154,0.0,4.0
decor_scaling,2,hybrid_50,6,24,12,64,mixed,none,0.0,uniform,64,0.08333333333333333,0.9166666666666666,3.5849625007211565,43.58496250072116,0.0,6.0
decor_scaling,2,hybrid_50,8,24,12,64,mixed,none,0.0,uniform,64,0.125,0.875,3.5849625007211565,35.58496250072116,0.0,8.0
decor_scaling,2,expected_regret,2,24,12,64,mixed,none,0.0,uniform,64,0.3333333333333333,0.6666666666666666,1.5,65.5,2.0,0.0
decor_scaling,2,expected_regret,4,24,12,64,mixed,none,0.0,uniform,64,0.9166666666666666,0.08333333333333333,0.20833333333333334,64.20833333333333,4.0,0.0
decor_scaling,2,expected_regret,6,24,12,64,mixed,none,0.0,uniform,64,1.0,0.0,0.0,64.0,6.0,0.0
decor_scaling,2,expected_regret,8,24,12,64,mixed,none,0.0,uniform,64,1.0,0.0,0.0,64.0,8.0,0.0
decor_scaling,3,dense_entropy,2,24,12,64,mixed,none,0.0,uniform,64,0.041666666666666664,0.9583333333333334,3.5849625007211565,59.58496250072114,0.0,2.0
decor_scaling,3,dense_entropy,4,24,12,64,mixed,none,0.0,uniform,64,0.041666666666666664,0.9583333333333334,3.5849625007211565,51.584962500721154,0.0,4.0
decor_scaling,3,dense_entropy,6,24,12,64,mixed,none,0.0,uniform,64,0.041666666666666664,0.9583333333333334,3.5849625007211565,43.58496250072116,0.0,6.0
decor_scaling,3,dense_entropy,8,24,12,64,mixed,none,0.0,uniform,64,0.08333333333333333,0.9166666666666666,3.5849625007211565,35.58496250072116,0.0,8.0
decor_scaling,3,dense_contact_only,2,24,12,64,mixed,none,0.0,uniform,64,0.2916666666666667,0.7083333333333334,1.5849625007211552,65.58496250072115,2.0,0.0
decor_scaling,3,dense_contact_only,4,24,12,64,mixed,none,0.0,uniform,64,1.0,0.0,0.0,64.0,4.0,0.0
decor_scaling,3,dense_contact_only,6,24,12,64,mixed,none,0.0,uniform,64,1.0,0.0,0.0,64.0,6.0,0.0
decor_scaling,3,dense_contact_only,8,24,12,64,mixed,none,0.0,uniform,64,1.0,0.0,0.0,64.0,8.0,0.0
decor_scaling,3,critical_cell_entropy,2,24,12,64,mixed,none,0.0,uniform,64,0.25,0.75,3.0451007536467496,67.04510075364679,2.0,0.0
decor_scaling,3,critical_cell_entropy,4,24,12,64,mixed,none,0.0,uniform,64,0.5416666666666666,0.4583333333333333,1.75,65.75,4.0,0.0
decor_scaling,3,critical_cell_entropy,6,24,12,64,mixed,none,0.0,uniform,64,0.5416666666666666,0.4583333333333333,1.2924812503605778,65.29248125036058,6.0,0.0
decor_scaling,3,critical_cell_entropy,8,24,12,64,mixed,none,0.0,uniform,64,0.7083333333333334,0.2916666666666667,0.75,64.75,8.0,0.0
decor_scaling,3,contact_equivalence,2,24,12,64,mixed,none,0.0,uniform,64,0.5,0.5,1.5849625007211552,65.58496250072115,2.0,0.0
decor_scaling,3,contact_equivalence,4,24,12,64,mixed,none,0.0,uniform,64,1.0,0.0,0.0,64.0,4.0,0.0
decor_scaling,3,contact_equivalence,6,24,12,64,mixed,none,0.0,uniform,64,1.0,0.0,0.0,64.0,6.0,0.0
decor_scaling,3,contact_equivalence,8,24,12,64,mixed,none,0.0,uniform,64,1.0,0.0,0.0,64.0,8.0,0.0
decor_scaling,3,hybrid_50,2,24,12,64,mixed,none,0.0,uniform,64,0.125,0.875,3.5849625007211565,59.58496250072114,0.0,2.0
decor_scaling,3,hybrid_50,4,24,12,64,mixed,none,0.0,uniform,64,0.16666666666666666,0.8333333333333334,3.5849625007211565,51.584962500721154,0.0,4.0
decor_scaling,3,hybrid_50,6,24,12,64,mixed,none,0.0,uniform,64,0.08333333333333333,0.9166666666666666,3.5849625007211565,43.58496250072116,0.0,6.0
decor_scaling,3,hybrid_50,8,24,12,64,mixed,none,0.0,uniform,64,0.0,1.0,3.5849625007211565,35.58496250072116,0.0,8.0
decor_scaling,3,expected_regret,2,24,12,64,mixed,none,0.0,uniform,64,0.3333333333333333,0.6666666666666666,1.6666666666666667,65.66666666666667,2.0,0.0
